csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00982,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00983,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00984,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00985,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00986,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00987,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00988,oracle,,IL4,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00989,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00990,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00991,oracle,,IL2,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00992,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00993,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00994,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00995,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00996,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00997,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00998,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00999,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-01000,oracle,,IL2|IL4|IL5,FALSE
