"title","csoShortName","description","catalogitemNumber","commercialUnitPrice","commercialunitofissue","customerunitprice","customerunitofissue","discountpremiumfee"
"ORACLE WAF Policy (213)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00855","7.92","Month","5.94","Month","25%"
"AWS KMS Key (214)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00856","15.838","Month","11.878","Month","25%"
"AZURE KMS Key (214)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00857","19.773","Month","14.83","Month","25%"
"GCP KMS Key (214)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00858","4.636","Month","3.477","Month","25%"
"ORACLE KMS Key (214)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00859","16.134","Month","12.1","Month","25%"
"AWS Virtual Machine (215)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00860","15.048","Month","11.286","Month","25%"
"AZURE Virtual Machine (215)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00861","2.096","Month","1.572","Month","25%"
"GCP Virtual Machine (215)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00862","2.757","Month","2.068","Month","25%"
"ORACLE Virtual Machine (215)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00863","17.174","Month","12.88","Month","25%"
"AWS Transcription API (216)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00864","6.676","Month","5.007","Month","25%"
"AZURE Transcription API (216)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00865","2.806","Month","2.104","Month","25%"
"GCP Transcription API (216)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00866","10.532","Month","7.899","Month","25%"
"ORACLE Transcription API (216)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00867","5.753","Month","4.315","Month","25%"
"AWS IAM User (217)","IAM User","Standard enterprise mapping for IAM User","ITEM-00868","1.529","Month","1.147","Month","25%"
"AZURE IAM User (217)","IAM User","Standard enterprise mapping for IAM User","ITEM-00869","8.251","Month","6.188","Month","25%"
"GCP IAM User (217)","IAM User","Standard enterprise mapping for IAM User","ITEM-00870","13.359","Month","10.019","Month","25%"
"ORACLE IAM User (217)","IAM User","Standard enterprise mapping for IAM User","ITEM-00871","14.381","Month","10.786","Month","25%"
"AWS Analysis Service (218)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00872","13.961","Month","10.471","Month","25%"
"AZURE Analysis Service (218)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00873","1.316","Month","0.987","Month","25%"
"GCP Analysis Service (218)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00874","7.2","Month","5.4","Month","25%"
"ORACLE Analysis Service (218)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00875","8.763","Month","6.572","Month","25%"
"AWS CDN Distribution (219)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00876","19.848","Month","14.886","Month","25%"
"AZURE CDN Distribution (219)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00877","14.046","Month","10.534","Month","25%"
"GCP CDN Distribution (219)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00878","5.568","Month","4.176","Month","25%"
"ORACLE CDN Distribution (219)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00879","6.864","Month","5.148","Month","25%"
"AWS WAF Policy (220)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00880","18.494","Month","13.87","Month","25%"
"AZURE WAF Policy (220)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00881","18.874","Month","14.156","Month","25%"
"GCP WAF Policy (220)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00882","10.684","Month","8.013","Month","25%"
"ORACLE WAF Policy (220)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00883","15.689","Month","11.767","Month","25%"
"AWS CDN Distribution (221)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00884","9.032","Month","6.774","Month","25%"
"AZURE CDN Distribution (221)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00885","16.835","Month","12.626","Month","25%"
"GCP CDN Distribution (221)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00886","17.789","Month","13.342","Month","25%"
"ORACLE CDN Distribution (221)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00887","5.126","Month","3.844","Month","25%"
"AWS Load Balancer (222)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00888","15.61","Month","11.708","Month","25%"
"AZURE Load Balancer (222)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00889","15.487","Month","11.615","Month","25%"
"GCP Load Balancer (222)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00890","5.434","Month","4.076","Month","25%"
"ORACLE Load Balancer (222)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00891","9.779","Month","7.334","Month","25%"
"AWS KMS Key (223)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00892","4.443","Month","3.332","Month","25%"
"AZURE KMS Key (223)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00893","19.969","Month","14.977","Month","25%"
"GCP KMS Key (223)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00894","14.824","Month","11.118","Month","25%"
"ORACLE KMS Key (223)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00895","5.444","Month","4.083","Month","25%"
"AWS Load Balancer (224)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00896","12.898","Month","9.674","Month","25%"
"AZURE Load Balancer (224)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00897","16.54","Month","12.405","Month","25%"
"GCP Load Balancer (224)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00898","10.337","Month","7.753","Month","25%"
"ORACLE Load Balancer (224)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00899","14.041","Month","10.531","Month","25%"
"AWS ML Endpoint (225)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00900","13.529","Month","10.147","Month","25%"
"AZURE ML Endpoint (225)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00901","16.899","Month","12.674","Month","25%"
"GCP ML Endpoint (225)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00902","19.839","Month","14.879","Month","25%"
"ORACLE ML Endpoint (225)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00903","16.499","Month","12.374","Month","25%"
"AWS IAM User (226)","IAM User","Standard enterprise mapping for IAM User","ITEM-00904","7.718","Month","5.788","Month","25%"
"AZURE IAM User (226)","IAM User","Standard enterprise mapping for IAM User","ITEM-00905","6.519","Month","4.889","Month","25%"
"GCP IAM User (226)","IAM User","Standard enterprise mapping for IAM User","ITEM-00906","8.52","Month","6.39","Month","25%"
"ORACLE IAM User (226)","IAM User","Standard enterprise mapping for IAM User","ITEM-00907","7.188","Month","5.391","Month","25%"
"AWS WAF Policy (227)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00908","12.491","Month","9.368","Month","25%"
"AZURE WAF Policy (227)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00909","2.912","Month","2.184","Month","25%"
"GCP WAF Policy (227)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00910","10.361","Month","7.771","Month","25%"
"ORACLE WAF Policy (227)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00911","10.745","Month","8.059","Month","25%"
"AWS Virtual Machine (228)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00912","13.697","Month","10.273","Month","25%"
"AZURE Virtual Machine (228)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00913","11.41","Month","8.558","Month","25%"
"GCP Virtual Machine (228)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00914","15.54","Month","11.655","Month","25%"
"ORACLE Virtual Machine (228)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00915","14.464","Month","10.848","Month","25%"
"AWS Managed SQL (229)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00916","10.977","Month","8.233","Month","25%"
"AZURE Managed SQL (229)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00917","5.266","Month","3.95","Month","25%"
"GCP Managed SQL (229)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00918","10.361","Month","7.771","Month","25%"
"ORACLE Managed SQL (229)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00919","15.08","Month","11.31","Month","25%"
"AWS WAF Policy (230)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00920","6.997","Month","5.248","Month","25%"
"AZURE WAF Policy (230)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00921","17.331","Month","12.998","Month","25%"
"GCP WAF Policy (230)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00922","2.585","Month","1.939","Month","25%"
"ORACLE WAF Policy (230)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00923","16.984","Month","12.738","Month","25%"
"AWS Load Balancer (231)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00924","12.831","Month","9.623","Month","25%"
"AZURE Load Balancer (231)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00925","14.97","Month","11.228","Month","25%"
"GCP Load Balancer (231)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00926","12.554","Month","9.416","Month","25%"
"ORACLE Load Balancer (231)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00927","2.57","Month","1.927","Month","25%"
"AWS IAM User (232)","IAM User","Standard enterprise mapping for IAM User","ITEM-00928","12.974","Month","9.73","Month","25%"
"AZURE IAM User (232)","IAM User","Standard enterprise mapping for IAM User","ITEM-00929","5.495","Month","4.121","Month","25%"
"GCP IAM User (232)","IAM User","Standard enterprise mapping for IAM User","ITEM-00930","7.712","Month","5.784","Month","25%"
"ORACLE IAM User (232)","IAM User","Standard enterprise mapping for IAM User","ITEM-00931","5.846","Month","4.384","Month","25%"
"AWS Object Bucket (233)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00932","8.672","Month","6.504","Month","25%"
"AZURE Object Bucket (233)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00933","6.266","Month","4.7","Month","25%"
"GCP Object Bucket (233)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00934","2.633","Month","1.975","Month","25%"
"ORACLE Object Bucket (233)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00935","6.947","Month","5.21","Month","25%"
"AWS VPC Network (234)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00936","19.889","Month","14.917","Month","25%"
"AZURE VPC Network (234)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00937","7.163","Month","5.372","Month","25%"
"GCP VPC Network (234)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00938","9.367","Month","7.025","Month","25%"
"ORACLE VPC Network (234)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00939","12.352","Month","9.264","Month","25%"
"AWS Object Bucket (235)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00940","7.948","Month","5.961","Month","25%"
"AZURE Object Bucket (235)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00941","14.884","Month","11.163","Month","25%"
"GCP Object Bucket (235)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00942","15.559","Month","11.669","Month","25%"
"ORACLE Object Bucket (235)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00943","17.71","Month","13.282","Month","25%"
"AWS Object Bucket (236)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00944","9.836","Month","7.377","Month","25%"
"AZURE Object Bucket (236)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00945","15.582","Month","11.686","Month","25%"
"GCP Object Bucket (236)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00946","1.349","Month","1.012","Month","25%"
"ORACLE Object Bucket (236)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00947","11.8","Month","8.85","Month","25%"
"AWS CDN Distribution (237)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00948","6.133","Month","4.6","Month","25%"
"AZURE CDN Distribution (237)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00949","19.299","Month","14.474","Month","25%"
"GCP CDN Distribution (237)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00950","16.696","Month","12.522","Month","25%"
"ORACLE CDN Distribution (237)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00951","16.713","Month","12.535","Month","25%"
"AWS Analysis Service (238)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00952","9.595","Month","7.196","Month","25%"
"AZURE Analysis Service (238)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00953","9.282","Month","6.962","Month","25%"
"GCP Analysis Service (238)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00954","16.146","Month","12.11","Month","25%"
"ORACLE Analysis Service (238)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00955","6.985","Month","5.239","Month","25%"
"AWS VPC Network (239)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00956","14.746","Month","11.06","Month","25%"
"AZURE VPC Network (239)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00957","11.646","Month","8.734","Month","25%"
"GCP VPC Network (239)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00958","13.518","Month","10.138","Month","25%"
"ORACLE VPC Network (239)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00959","13.913","Month","10.435","Month","25%"
"AWS Object Bucket (240)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00960","17.667","Month","13.25","Month","25%"
"AZURE Object Bucket (240)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00961","8.598","Month","6.449","Month","25%"
"GCP Object Bucket (240)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00962","4.826","Month","3.619","Month","25%"
"ORACLE Object Bucket (240)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00963","10.215","Month","7.661","Month","25%"
"AWS Transcription API (241)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00964","9.058","Month","6.794","Month","25%"
"AZURE Transcription API (241)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00965","1.096","Month","0.822","Month","25%"
"GCP Transcription API (241)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00966","16.469","Month","12.352","Month","25%"
"ORACLE Transcription API (241)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00967","1.104","Month","0.828","Month","25%"
"AWS Managed SQL (242)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00968","5.9","Month","4.425","Month","25%"
"AZURE Managed SQL (242)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00969","10.523","Month","7.892","Month","25%"
"GCP Managed SQL (242)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00970","1.973","Month","1.48","Month","25%"
"ORACLE Managed SQL (242)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00971","11.887","Month","8.915","Month","25%"
"AWS Object Bucket (243)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00972","2.037","Month","1.528","Month","25%"
"AZURE Object Bucket (243)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00973","14.616","Month","10.962","Month","25%"
"GCP Object Bucket (243)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00974","12.446","Month","9.334","Month","25%"
"ORACLE Object Bucket (243)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00975","19.041","Month","14.281","Month","25%"
"AWS Load Balancer (244)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00976","11.087","Month","8.315","Month","25%"
"AZURE Load Balancer (244)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00977","8.145","Month","6.109","Month","25%"
"GCP Load Balancer (244)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00978","19.531","Month","14.648","Month","25%"
"ORACLE Load Balancer (244)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00979","7.176","Month","5.382","Month","25%"
"AWS Analysis Service (245)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00980","0.572","Month","0.429","Month","25%"
"AZURE Analysis Service (245)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00981","8.187","Month","6.14","Month","25%"
"GCP Analysis Service (245)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00982","19.414","Month","14.561","Month","25%"
"ORACLE Analysis Service (245)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00983","19.764","Month","14.823","Month","25%"
"AWS Virtual Machine (246)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00984","6.772","Month","5.079","Month","25%"
"AZURE Virtual Machine (246)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00985","1.96","Month","1.47","Month","25%"
"GCP Virtual Machine (246)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00986","3.433","Month","2.575","Month","25%"
"ORACLE Virtual Machine (246)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00987","10.408","Month","7.806","Month","25%"
"AWS WAF Policy (247)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00988","0.812","Month","0.609","Month","25%"
"AZURE WAF Policy (247)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00989","11.053","Month","8.29","Month","25%"
"GCP WAF Policy (247)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00990","15.68","Month","11.76","Month","25%"
"ORACLE WAF Policy (247)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00991","14.598","Month","10.949","Month","25%"
"AWS WAF Policy (248)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00992","13.129","Month","9.847","Month","25%"
"AZURE WAF Policy (248)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00993","17.745","Month","13.309","Month","25%"
"GCP WAF Policy (248)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00994","18.282","Month","13.712","Month","25%"
"ORACLE WAF Policy (248)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00995","2.938","Month","2.204","Month","25%"
"AWS WAF Policy (249)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00996","19.224","Month","14.418","Month","25%"
"AZURE WAF Policy (249)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00997","7.556","Month","5.667","Month","25%"
"GCP WAF Policy (249)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00998","2.977","Month","2.233","Month","25%"
"ORACLE WAF Policy (249)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00999","17.37","Month","13.028","Month","25%"
"AWS Virtual Machine (250)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-01000","17.896","Month","13.422","Month","25%"
"AZURE Virtual Machine (250)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-01001","9.908","Month","7.431","Month","25%"
"GCP Virtual Machine (250)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-01002","15.909","Month","11.932","Month","25%"
"ORACLE Virtual Machine (250)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-01003","15.989","Month","11.992","Month","25%"
